endereco_original,endereco_modificado,tipo_erro,label
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE UNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",ERRO_DIGITACAO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4775, 15085350, SAO JOSE DO RIO PRETO, SP",SEM_BAIRRO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, SAO JOSE DO RIO PRETO, SP",SEM_CEP,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4773, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",NUMERO_ALTERADO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4774, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",NUMERO_ALTERADO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4776, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",NUMERO_ALTERADO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4777, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",NUMERO_ALTERADO,1
"AVENIDA JOSE MUNIA, 4775, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP","AVENIDA JOSE MUNIA, 4785, JARDIM REDENTOR, 15085350, SAO JOSE DO RIO PRETO, SP",NUMERO_ALTERADO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO",ORIGINAL,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","R PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO",ABREVIACAO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO",SEM_TIPO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO",SEM_ACENTO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAODE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO",ERRO_DIGITACAO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 531, 77807160, ARAGUAINA, TO",SEM_BAIRRO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, ARAGUAINA, TO",SEM_CEP,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 529, SAO JOAO, 77807160, ARAGUAINA, TO",NUMERO_ALTERADO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 530, SAO JOAO, 77807160, ARAGUAINA, TO",NUMERO_ALTERADO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 532, SAO JOAO, 77807160, ARAGUAINA, TO",NUMERO_ALTERADO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 533, SAO JOAO, 77807160, ARAGUAINA, TO",NUMERO_ALTERADO,1
"RUA PREFEITO JOAO DE SOUZA LIMA, 531, SAO JOAO, 77807160, ARAGUAINA, TO","RUA PREFEITO JOAO DE SOUZA LIMA, 541, SAO JOAO, 77807160, ARAGUAINA, TO",NUMERO_ALTERADO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ",ORIGINAL,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ",ABREVIACAO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ",SEM_TIPO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ",SEM_ACENTO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL EREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ",ERRO_DIGITACAO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 0, 23893000, SEROPEDICA, RJ",SEM_BAIRRO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 0, CARRETAO, SEROPEDICA, RJ",SEM_CEP,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, -2, CARRETAO, 23893000, SEROPEDICA, RJ",NUMERO_ALTERADO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, -1, CARRETAO, 23893000, SEROPEDICA, RJ",NUMERO_ALTERADO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 1, CARRETAO, 23893000, SEROPEDICA, RJ",NUMERO_ALTERADO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 2, CARRETAO, 23893000, SEROPEDICA, RJ",NUMERO_ALTERADO,1
"ESTRADA MIGUEL PEREIRA, 0, CARRETAO, 23893000, SEROPEDICA, RJ","ESTRADA MIGUEL PEREIRA, 10, CARRETAO, 23893000, SEROPEDICA, RJ",NUMERO_ALTERADO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ",ORIGINAL,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","R WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ",ABREVIACAO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ",SEM_TIPO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ",SEM_ACENTO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRITIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ",ERRO_DIGITACAO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 255, 25975550, TERESOPOLIS, RJ",SEM_BAIRRO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, TERESOPOLIS, RJ",SEM_CEP,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 253, ERMITAGE, 25975550, TERESOPOLIS, RJ",NUMERO_ALTERADO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 254, ERMITAGE, 25975550, TERESOPOLIS, RJ",NUMERO_ALTERADO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 256, ERMITAGE, 25975550, TERESOPOLIS, RJ",NUMERO_ALTERADO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 257, ERMITAGE, 25975550, TERESOPOLIS, RJ",NUMERO_ALTERADO,1
"RUA WILHELM CRISTIAN KLEMME, 255, ERMITAGE, 25975550, TERESOPOLIS, RJ","RUA WILHELM CRISTIAN KLEMME, 265, ERMITAGE, 25975550, TERESOPOLIS, RJ",NUMERO_ALTERADO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP",ORIGINAL,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","R TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP",ABREVIACAO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP",SEM_TIPO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP",SEM_ACENTO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODOROSAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP",ERRO_DIGITACAO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2174, 05406150, SAO PAULO, SP",SEM_BAIRRO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2174, PINHEIROS, SAO PAULO, SP",SEM_CEP,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2172, PINHEIROS, 05406150, SAO PAULO, SP",NUMERO_ALTERADO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2173, PINHEIROS, 05406150, SAO PAULO, SP",NUMERO_ALTERADO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2175, PINHEIROS, 05406150, SAO PAULO, SP",NUMERO_ALTERADO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2176, PINHEIROS, 05406150, SAO PAULO, SP",NUMERO_ALTERADO,1
"RUA TEODORO SAMPAIO, 2174, PINHEIROS, 05406150, SAO PAULO, SP","RUA TEODORO SAMPAIO, 2184, PINHEIROS, 05406150, SAO PAULO, SP",NUMERO_ALTERADO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE",ORIGINAL,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","R BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE",ABREVIACAO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE",SEM_TIPO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE",SEM_ACENTO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMINCONSTANT, 23, CENTRO, 55900000, GOIANA, PE",ERRO_DIGITACAO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 23, 55900000, GOIANA, PE",SEM_BAIRRO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 23, CENTRO, GOIANA, PE",SEM_CEP,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 21, CENTRO, 55900000, GOIANA, PE",NUMERO_ALTERADO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 22, CENTRO, 55900000, GOIANA, PE",NUMERO_ALTERADO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 24, CENTRO, 55900000, GOIANA, PE",NUMERO_ALTERADO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 25, CENTRO, 55900000, GOIANA, PE",NUMERO_ALTERADO,1
"RUA BENJAMIN CONSTANT, 23, CENTRO, 55900000, GOIANA, PE","RUA BENJAMIN CONSTANT, 33, CENTRO, 55900000, GOIANA, PE",NUMERO_ALTERADO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",ORIGINAL,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AV BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",ABREVIACAO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",SEM_TIPO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",SEM_ACENTO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO D MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",ERRO_DIGITACAO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 800, 54410902, JABOATAO DOS GUARARAPES, PE",SEM_BAIRRO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 800, PIEDADE, JABOATAO DOS GUARARAPES, PE",SEM_CEP,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 798, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",NUMERO_ALTERADO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 799, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",NUMERO_ALTERADO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 801, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",NUMERO_ALTERADO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 802, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",NUMERO_ALTERADO,1
"AVENIDA BARRETO DE MENEZES, 800, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE","AVENIDA BARRETO DE MENEZES, 810, PIEDADE, 54410902, JABOATAO DOS GUARARAPES, PE",NUMERO_ALTERADO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",ORIGINAL,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AV ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",ABREVIACAO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",SEM_TIPO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",SEM_ACENTO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",ERRO_DIGITACAO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 00300, 22763627, RIO DE JANEIRO, RJ",SEM_BAIRRO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, RIO DE JANEIRO, RJ",SEM_CEP,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 298, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 299, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 301, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 302, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA ISABEL DOMINGUES, 00300, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ","AVENIDA ISABEL DOMINGUES, 310, GARDENIA AZUL, 22763627, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG",ORIGINAL,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","ROD BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG",ABREVIACAO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG",SEM_TIPO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG",SEM_ACENTO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E INQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG",ERRO_DIGITACAO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, 30320900, BELO HORIZONTE, MG",SEM_BAIRRO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, BELO HORIZONTE, MG",SEM_CEP,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3047, BELVEDERE, 30320900, BELO HORIZONTE, MG",NUMERO_ALTERADO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3048, BELVEDERE, 30320900, BELO HORIZONTE, MG",NUMERO_ALTERADO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3050, BELVEDERE, 30320900, BELO HORIZONTE, MG",NUMERO_ALTERADO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3051, BELVEDERE, 30320900, BELO HORIZONTE, MG",NUMERO_ALTERADO,1
"RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3049, BELVEDERE, 30320900, BELO HORIZONTE, MG","RODOVIA BR TREZENTOS E CINQUENTA E SEIS, 3059, BELVEDERE, 30320900, BELO HORIZONTE, MG",NUMERO_ALTERADO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",ORIGINAL,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AV ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",ABREVIACAO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",SEM_TIPO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",SEM_ACENTO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",ERRO_DIGITACAO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2162, 29167080, SERRA, ES",SEM_BAIRRO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, SERRA, ES",SEM_CEP,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2160, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",NUMERO_ALTERADO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2161, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",NUMERO_ALTERADO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2163, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",NUMERO_ALTERADO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2164, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",NUMERO_ALTERADO,1
"AVENIDA ELDES SCHERRER SOUZA, 2162, COLINA DE LARANJEIRAS, 29167080, SERRA, ES","AVENIDA ELDES SCHERRER SOUZA, 2172, COLINA DE LARANJEIRAS, 29167080, SERRA, ES",NUMERO_ALTERADO,1
"AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES","AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES",ORIGINAL,1
"AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES","AV DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES",ABREVIACAO,1
"AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES","DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES",SEM_TIPO,1
"AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES","AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES",SEM_ACENTO,1
"AVENIDA DOUTOR OLIVIO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES","AVENIDA DOUTOR OLIVO LIRA, 353, 353, PRAIA DA COSTA, 29101950, VILA VELHA, ES",ERRO_DIGITACAO,1
